frame,time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
862,17.958333,-3.175654,-5.484416,-1.952930,-5.484440,-0.692630,-5.488035,0.529934,-5.488043,1.750608,-5.487876
863,17.979167,-3.224295,-5.479507,-2.001395,-5.479551,-0.744574,-5.483048,0.477945,-5.483052,1.698631,-5.482874
864,18.000000,-3.271373,-5.474452,-2.048298,-5.474518,-0.795009,-5.477858,0.427466,-5.477858,1.648168,-5.477669
865,18.020833,-3.316806,-5.469289,-2.093558,-5.469379,-0.843845,-5.472505,0.378585,-5.472499,1.599306,-5.472301
866,18.041667,-3.360516,-5.464057,-2.137097,-5.464173,-0.890998,-5.467029,0.331388,-5.467018,1.552131,-5.466811
867,18.062500,-3.402429,-5.458797,-2.178841,-5.458939,-0.936387,-5.461473,0.285955,-5.461456,1.506723,-5.461241
868,18.083333,-3.442474,-5.453547,-2.218720,-5.453717,-0.979934,-5.455879,0.242364,-5.455855,1.463161,-5.455634
869,18.104167,-3.480584,-5.448347,-2.256667,-5.448547,-1.021566,-5.450289,0.200689,-5.450258,1.421517,-5.450032
870,18.125000,-3.516697,-5.443237,-2.292620,-5.443467,-1.061215,-5.444745,0.160998,-5.444707,1.381860,-5.444476
871,18.145833,-3.550754,-5.438253,-2.326520,-5.438514,-1.098814,-5.439288,0.123358,-5.439243,1.344256,-5.439009
872,18.166667,-3.582700,-5.433434,-2.358314,-5.433726,-1.134303,-5.433960,0.087827,-5.433907,1.308765,-5.433671
873,18.187500,-3.612486,-5.428814,-2.387951,-5.429137,-1.167625,-5.428799,0.054464,-5.428738,1.275445,-5.428502
874,18.208333,-3.640065,-5.424427,-2.416064,-5.424672,-1.198051,-5.423953,0.023322,-5.423774,1.244347,-5.423539
875,18.229167,-3.665395,-5.420305,-2.444636,-5.420022,-1.223505,-5.419800,-0.005553,-5.419052,1.215519,-5.418820
876,18.250000,-3.688438,-5.416479,-2.470908,-5.415647,-1.249340,-5.415494,-0.029441,-5.415059,1.189007,-5.414377
877,18.270833,-3.711980,-5.412493,-2.492020,-5.412062,-1.273307,-5.411416,-0.052368,-5.411152,1.166696,-5.410563
878,18.291667,-3.733306,-5.408816,-2.512137,-5.408588,-1.293382,-5.407939,-0.073911,-5.407413,1.147759,-5.407272
879,18.312500,-3.752236,-5.405499,-2.531097,-5.405263,-1.310440,-5.404941,-0.092425,-5.404149,1.131226,-5.404358
880,18.333333,-3.768745,-5.402566,-2.547634,-5.402321,-1.326931,-5.402003,-0.106649,-5.401609,1.117119,-5.401841
881,18.354167,-3.782810,-5.400037,-2.561723,-5.399785,-1.340973,-5.399472,-0.118427,-5.399485,1.105457,-5.399739
882,18.375000,-3.794413,-5.397930,-2.573349,-5.397672,-1.352547,-5.397365,-0.127743,-5.397790,1.096253,-5.398067
883,18.395833,-3.803540,-5.396259,-2.582496,-5.395996,-1.361641,-5.395697,-0.134587,-5.396538,1.089517,-5.396836
884,18.416667,-3.810182,-5.395036,-2.589155,-5.394768,-1.368244,-5.394478,-0.138955,-5.395735,1.085256,-5.396054
885,18.437500,-3.814332,-5.394269,-2.593320,-5.393997,-1.372350,-5.393717,-0.140843,-5.395388,1.083471,-5.395726
886,18.458333,-3.815990,-5.393961,-2.594989,-5.393687,-1.373958,-5.393419,-0.140253,-5.395496,1.084160,-5.395852
887,18.479167,-3.815157,-5.394116,-2.594166,-5.393840,-1.373071,-5.393583,-0.137193,-5.396059,1.087316,-5.396433
888,18.500000,-3.811841,-5.394730,-2.590857,-5.394453,-1.369695,-5.394210,-0.131671,-5.397072,1.092930,-5.397461
889,18.520833,-3.806051,-5.395797,-2.585071,-5.395522,-1.363842,-5.395291,-0.123703,-5.398527,1.100986,-5.398929
890,18.541667,-3.797803,-5.397311,-2.576825,-5.397036,-1.355525,-5.396820,-0.113306,-5.400411,1.111467,-5.400825
891,18.562500,-3.787115,-5.399257,-2.566136,-5.398985,-1.344763,-5.398784,-0.100502,-5.402711,1.124351,-5.403135
892,18.583333,-3.774009,-5.401623,-2.553026,-5.401354,-1.331580,-5.401168,-0.085318,-5.405408,1.139611,-5.405841
893,18.604167,-3.758513,-5.404388,-2.537524,-5.404124,-1.316001,-5.403954,-0.067783,-5.408483,1.157217,-5.408922
894,18.625000,-3.740656,-5.407534,-2.519658,-5.407275,-1.298058,-5.407121,-0.047932,-5.411913,1.177135,-5.412357
895,18.645833,-3.720473,-5.411036,-2.499464,-5.410783,-1.277785,-5.410645,-0.025801,-5.415672,1.199328,-5.416118
896,18.666667,-3.698003,-5.414868,-2.476980,-5.414622,-1.255221,-5.414501,-0.001434,-5.419733,1.223752,-5.420179
897,18.687500,-3.673288,-5.419003,-2.452248,-5.418764,-1.230407,-5.418659,0.025124,-5.424065,1.250363,-5.424510
898,18.708333,-3.646374,-5.423409,-2.425314,-5.423179,-1.203391,-5.423089,0.053825,-5.428637,1.279111,-5.429078
899,18.729167,-3.617311,-5.428054,-2.396230,-5.427833,-1.174223,-5.427759,0.084614,-5.433415,1.309942,-5.433851
900,18.750000,-3.586153,-5.432904,-2.365047,-5.432694,-1.142957,-5.432634,0.117435,-5.438365,1.342800,-5.438794
901,18.770833,-3.552958,-5.437925,-2.331825,-5.437725,-1.109650,-5.437680,0.152226,-5.443451,1.377624,-5.443870
902,18.791667,-3.517786,-5.443080,-2.296625,-5.442890,-1.074364,-5.442858,0.188924,-5.448635,1.414348,-5.449043
903,18.812500,-3.480704,-5.448330,-2.259511,-5.448152,-1.037165,-5.448133,0.227461,-5.453881,1.452906,-5.454276
904,18.833333,-3.441780,-5.453640,-2.220553,-5.453472,-0.998121,-5.453466,0.267765,-5.459150,1.493225,-5.459531
905,18.854167,-3.401086,-5.458969,-2.179823,-5.458813,-0.957304,-5.458818,0.309760,-5.464405,1.535231,-5.464771
906,18.875000,-3.358697,-5.464280,-2.137396,-5.464136,-0.914792,-5.464151,0.353370,-5.469608,1.578845,-5.469957
907,18.895833,-3.314693,-5.469535,-2.093351,-5.469403,-0.870662,-5.469428,0.398511,-5.474723,1.623986,-5.475052
908,18.916667,-3.269155,-5.474697,-2.047771,-5.474576,-0.824997,-5.474609,0.445101,-5.479712,1.670570,-5.480022
909,18.937500,-3.222170,-5.479729,-2.000741,-5.479619,-0.777882,-5.479659,0.493051,-5.484540,1.718508,-5.484830
910,18.958333,-3.173825,-5.484594,-1.952350,-5.484496,-0.729407,-5.484542,0.542271,-5.489173,1.767711,-5.489442
911,18.979167,-3.124211,-5.489260,-1.902687,-5.489173,-0.679662,-5.489223,0.592669,-5.493580,1.818085,-5.493826
912,19.000000,-3.073421,-5.493693,-1.851848,-5.493617,-0.628741,-5.493670,0.644148,-5.497729,1.869536,-5.497953
913,19.020833,-3.021553,-5.497862,-1.799929,-5.497796,-0.576741,-5.497851,0.696611,-5.501591,1.921966,-5.501792
914,19.041667,-2.968704,-5.501739,-1.747027,-5.501683,-0.523760,-5.501738,0.749960,-5.505140,1.975275,-5.505318
915,19.062500,-2.914975,-5.505297,-1.693243,-5.505250,-0.469899,-5.505304,0.804091,-5.508352,2.029362,-5.508507
916,19.083333,-2.860469,-5.508512,-1.638680,-5.508474,-0.415261,-5.508526,0.858902,-5.511206,2.084123,-5.511338
917,19.104167,-2.805288,-5.511362,-1.583442,-5.511332,-0.359949,-5.511380,0.914289,-5.513682,2.139455,-5.513792
918,19.125000,-2.749538,-5.513829,-1.527634,-5.513806,-0.304069,-5.513850,0.970145,-5.515765,2.195251,-5.515853
919,19.145833,-2.693326,-5.515897,-1.471363,-5.515880,-0.247728,-5.515918,1.026364,-5.517442,2.251406,-5.517509
920,19.166667,-2.636759,-5.517554,-1.414736,-5.517542,-0.191034,-5.517573,1.082839,-5.518703,2.307811,-5.518749
921,19.187500,-2.579945,-5.518788,-1.357861,-5.518781,-0.134094,-5.518804,1.139462,-5.519542,2.364360,-5.519568
922,19.208333,-2.522993,-5.519595,-1.300847,-5.519592,-0.077018,-5.519606,1.196125,-5.519954,2.420944,-5.519962
923,19.229167,-2.466011,-5.519971,-1.243803,-5.519970,-0.019915,-5.519974,1.252720,-5.519939,2.477456,-5.519930
924,19.250000,-2.409108,-5.519915,-1.186837,-5.519916,0.037108,-5.519908,1.309139,-5.519501,2.533789,-5.519475
925,19.270833,-2.352391,-5.519430,-1.130057,-5.519432,0.093942,-5.519413,1.365277,-5.518644,2.589835,-5.518604
926,19.291667,-2.295968,-5.518524,-1.073572,-5.518526,0.150478,-5.518494,1.421026,-5.517378,2.645490,-5.517326
927,19.312500,-2.239946,-5.517205,-1.017486,-5.517205,0.206611,-5.517161,1.476283,-5.515716,2.700648,-5.515652
928,19.333333,-2.184429,-5.515486,-0.961907,-5.515484,0.262235,-5.515426,1.530943,-5.513671,2.755207,-5.513597
929,19.354167,-2.129522,-5.513382,-0.906938,-5.513377,0.317245,-5.513305,1.584905,-5.511261,2.809064,-5.511180
930,19.375000,-2.075328,-5.510910,-0.852681,-5.510902,0.371540,-5.510816,1.638068,-5.508508,2.862120,-5.508420
931,19.395833,-2.021946,-5.508093,-0.799238,-5.508080,0.425018,-5.507980,1.690334,-5.505432,2.914276,-5.505341
932,19.416667,-1.969476,-5.504953,-0.746707,-5.504934,0.477580,-5.504820,1.741609,-5.502060,2.965438,-5.501966
933,19.437500,-1.918013,-5.501515,-0.695183,-5.501491,0.529131,-5.501361,1.791797,-5.498418,3.015511,-5.498324
934,19.458333,-1.867651,-5.497808,-0.644762,-5.497776,0.579577,-5.497632,1.840809,-5.494536,3.064406,-5.494443
935,19.479167,-1.818481,-5.493859,-0.595533,-5.493820,0.628826,-5.493662,1.888556,-5.490443,3.112035,-5.490354
936,19.500000,-1.770591,-5.489702,-0.547586,-5.489654,0.676791,-5.489483,1.934954,-5.486172,3.158313,-5.486089
937,19.520833,-1.724066,-5.485367,-0.501005,-5.485311,0.723385,-5.485126,1.979921,-5.481757,3.203159,-5.481680
938,19.541667,-1.678989,-5.480889,-0.455873,-5.480823,0.768527,-5.480626,2.023377,-5.477229,3.246493,-5.477161
939,19.562500,-1.635438,-5.476301,-0.412268,-5.476226,0.812137,-5.476017,2.065248,-5.472626,3.288240,-5.472568
940,19.583333,-1.593489,-5.471640,-0.370267,-5.471555,0.854141,-5.471335,2.105461,-5.467981,3.328330,-5.467935
941,19.604167,-1.553214,-5.466940,-0.329941,-5.466845,0.894466,-5.466614,2.143949,-5.463330,3.366694,-5.463297
942,19.625000,-1.514681,-5.462237,-0.291359,-5.462132,0.933044,-5.461892,2.180646,-5.458707,3.403267,-5.458689
943,19.645833,-1.477954,-5.457567,-0.254585,-5.457451,0.969810,-5.457202,2.215492,-5.454148,3.437989,-5.454145
944,19.666667,-1.443095,-5.452964,-0.219680,-5.452838,1.004703,-5.452582,2.248428,-5.449686,3.470803,-5.449701
945,19.687500,-1.410161,-5.448463,-0.186702,-5.448327,1.037666,-5.448063,2.279403,-5.445355,3.501654,-5.445387
946,19.708333,-1.379206,-5.444097,-0.155705,-5.443950,1.068645,-5.443682,2.308366,-5.441186,3.530495,-5.441237
947,19.729167,-1.350278,-5.439898,-0.126737,-5.439741,1.097591,-5.439469,2.335270,-5.437210,3.557279,-5.437280
948,19.750000,-1.323423,-5.435897,-0.099845,-5.435731,1.124458,-5.435455,2.360076,-5.433456,3.581964,-5.433546
949,19.770833,-1.298684,-5.432124,-0.075070,-5.431948,1.149205,-5.431671,2.382743,-5.429952,3.604513,-5.430062
950,19.791667,-1.276098,-5.428605,-0.052450,-5.428421,1.171794,-5.428142,2.403239,-5.426722,3.624893,-5.426853
951,19.812500,-1.255698,-5.425366,-0.032019,-5.425174,1.192191,-5.424896,2.421533,-5.423791,3.643072,-5.423942
952,19.833333,-1.237515,-5.422431,-0.013807,-5.422231,1.210365,-5.421955,2.437599,-5.421178,3.659025,-5.421350
953,19.854167,-1.221575,-5.419821,0.002159,-5.419613,1.226292,-5.419340,2.451414,-5.418903,3.672729,-5.419095
954,19.875000,-1.207900,-5.417553,0.015859,-5.417339,1.239949,-5.417070,2.462961,-5.416981,3.684167,-5.417193
955,19.895833,-1.196508,-5.415644,0.027274,-5.415425,1.251318,-5.415160,2.472224,-5.415425,3.693324,-5.415658
956,19.916667,-1.187413,-5.414107,0.036389,-5.413883,1.260384,-5.413625,2.479193,-5.414248,3.700190,-5.414498
957,19.937500,-1.180625,-5.412953,0.043194,-5.412724,1.266466,-5.412588,2.484534,-5.413340,3.704758,-5.413724
958,19.958333,-1.176152,-5.412188,0.047682,-5.411956,1.268982,-5.412158,2.488817,-5.412610,3.707024,-5.413338
959,19.979167,-1.173995,-5.411819,0.049852,-5.411584,1.269186,-5.412123,2.489678,-5.412463,3.708101,-5.413155
960,20.000000,-1.174153,-5.411846,0.049614,-5.411625,1.267172,-5.412468,2.487494,-5.412836,3.707617,-5.413237
961,20.020833,-1.176622,-5.412269,0.045355,-5.412354,1.264565,-5.412913,2.483014,-5.413599,3.704839,-5.413710
962,20.041667,-1.181392,-5.413083,0.038800,-5.413473,1.258891,-5.413878,2.477023,-5.414615,3.699774,-5.414569
963,20.062500,-1.188451,-5.414283,0.029963,-5.414971,1.249994,-5.415384,2.469706,-5.415849,3.692437,-5.415807
964,20.083333,-1.198516,-5.415982,0.019599,-5.416714,1.238839,-5.417255,2.460134,-5.417453,3.682844,-5.417414
965,20.104167,-1.211728,-5.418190,0.007889,-5.418665,1.225450,-5.419479,2.448328,-5.419413,3.671016,-5.419378
966,20.125000,-1.227160,-5.420739,-0.007507,-5.421202,1.211323,-5.421799,2.434311,-5.421716,3.656978,-5.421685
967,20.145833,-1.244783,-5.423610,-0.025167,-5.424072,1.195092,-5.424430,2.418111,-5.424342,3.640757,-5.424316
968,20.166667,-1.264563,-5.426781,-0.044978,-5.427240,1.176712,-5.427365,2.399762,-5.427274,3.622385,-5.427251
969,20.187500,-1.286462,-5.430228,-0.066902,-5.430683,1.156218,-5.430583,2.379298,-5.430489,3.601898,-5.430470
970,20.208333,-1.310437,-5.433927,-0.090898,-5.434375,1.133649,-5.434059,2.356757,-5.433963,3.579336,-5.433948
971,20.229167,-1.336445,-5.437849,-0.116921,-5.438289,1.109049,-5.437769,2.332184,-5.437671,3.554740,-5.437660
972,20.250000,-1.364435,-5.441967,-0.144922,-5.442397,1.082463,-5.441685,2.305625,-5.441585,3.528157,-5.441577
973,20.270833,-1.394356,-5.446250,-0.174848,-5.446668,1.053942,-5.445778,2.277128,-5.445677,3.499638,-5.445673
974,20.291667,-1.426152,-5.450667,-0.206643,-5.451072,1.023538,-5.450018,2.246748,-5.449917,3.469235,-5.449916
975,20.312500,-1.459764,-5.455186,-0.240248,-5.455577,0.991309,-5.454375,2.214542,-5.454275,3.437005,-5.454276
976,20.333333,-1.495128,-5.459774,-0.275601,-5.460149,0.957315,-5.458817,2.180568,-5.458717,3.403009,-5.458722
977,20.354167,-1.532179,-5.464398,-0.312635,-5.464756,0.921619,-5.463311,2.144892,-5.463213,3.367310,-5.463221
978,20.375000,-1.570848,-5.469025,-0.351282,-5.469365,0.884288,-5.467827,2.107579,-5.467730,3.329974,-5.467740
979,20.395833,-1.611062,-5.473622,-0.391469,-5.473943,0.845392,-5.472330,2.068699,-5.472236,3.291072,-5.472248
980,20.416667,-1.652746,-5.478155,-0.433120,-5.478457,0.805004,-5.476789,2.028326,-5.476698,3.250676,-5.476712
981,20.437500,-1.695823,-5.482593,-0.476159,-5.482874,0.763199,-5.481172,1.986534,-5.481084,3.208862,-5.481099
982,20.458333,-1.740210,-5.486904,-0.520503,-5.487164,0.720055,-5.485447,1.943402,-5.485364,3.165709,-5.485380
983,20.479167,-1.785825,-5.491058,-0.566069,-5.491297,0.675655,-5.489585,1.899012,-5.489506,3.121297,-5.489524
984,20.500000,-1.832581,-5.495025,-0.612772,-5.495242,0.630081,-5.493557,1.853447,-5.493482,3.075711,-5.493500
985,20.520833,-1.880389,-5.498778,-0.660522,-5.498974,0.583420,-5.497334,1.806792,-5.497265,3.029036,-5.497283
986,20.541667,-1.929161,-5.502290,-0.709230,-5.502465,0.535760,-5.500891,1.759138,-5.500826,2.981361,-5.500845
987,20.562500,-1.978802,-5.505538,-0.758804,-5.505692,0.487192,-5.504202,1.710573,-5.504143,2.932777,-5.504161
988,20.583333,-2.029219,-5.508499,-0.809148,-5.508632,0.437807,-5.507245,1.661189,-5.507192,2.883374,-5.507209
989,20.604167,-2.080315,-5.511154,-0.860168,-5.511267,0.387699,-5.509999,1.611082,-5.509953,2.833248,-5.509969
990,20.625000,-2.131994,-5.513485,-0.911766,-5.513578,0.336964,-5.512447,1.560345,-5.512406,2.782494,-5.512421
991,20.645833,-2.184158,-5.515476,-0.963844,-5.515551,0.285698,-5.514571,1.509076,-5.514537,2.731207,-5.514550
992,20.666667,-2.236706,-5.517116,-1.016303,-5.517173,0.233999,-5.516358,1.457372,-5.516331,2.679486,-5.516342
993,20.687500,-2.289539,-5.518394,-1.069043,-5.518435,0.181965,-5.517798,1.405331,-5.517777,2.627429,-5.517786
994,20.708333,-2.342557,-5.519303,-1.121964,-5.519328,0.129695,-5.518882,1.353052,-5.518866,2.575135,-5.518873
995,20.729167,-2.395658,-5.519838,-1.174965,-5.519850,0.077288,-5.519603,1.300635,-5.519594,2.522704,-5.519598
996,20.750000,-2.448742,-5.519999,-1.227946,-5.519998,0.024844,-5.519959,1.248179,-5.519956,2.470235,-5.519958
997,20.770833,-2.501708,-5.519786,-1.280806,-5.519774,-0.027538,-5.519950,1.195783,-5.519953,2.417826,-5.519951
998,20.791667,-2.554457,-5.519203,-1.333446,-5.519181,-0.079759,-5.519577,1.143548,-5.519586,2.365579,-5.519581
999,20.812500,-2.606888,-5.518256,-1.385766,-5.518227,-0.131721,-5.518846,1.091570,-5.518860,2.313590,-5.518853
1000,20.833333,-2.658904,-5.516956,-1.437669,-5.516920,-0.183325,-5.517765,1.039948,-5.517784,2.261958,-5.517773
1001,20.854167,-2.710407,-5.515313,-1.489056,-5.515274,-0.234475,-5.516344,0.988779,-5.516368,2.210779,-5.516353
1002,20.875000,-2.761301,-5.513343,-1.539833,-5.513301,-0.285075,-5.514595,0.938157,-5.514623,2.160150,-5.514605
1003,20.895833,-2.811492,-5.511062,-1.589904,-5.511018,-0.335032,-5.512533,0.888178,-5.512566,2.110163,-5.512544
1004,20.916667,-2.860887,-5.508489,-1.639179,-5.508446,-0.384253,-5.510176,0.838934,-5.510213,2.060913,-5.510187
1005,20.937500,-2.909396,-5.505644,-1.687566,-5.505604,-0.432647,-5.507544,0.790515,-5.507583,2.012488,-5.507554
1006,20.958333,-2.956929,-5.502552,-1.734977,-5.502516,-0.480127,-5.504657,0.743009,-5.504699,1.964978,-5.504667
1007,20.979167,-3.003401,-5.499236,-1.781326,-5.499206,-0.526605,-5.501539,0.696504,-5.501583,1.918470,-5.501547
1008,21.000000,-3.048729,-5.495723,-1.826530,-5.495700,-0.571997,-5.498214,0.651084,-5.498260,1.873047,-5.498221
1009,21.020833,-3.092830,-5.492040,-1.870508,-5.492026,-0.616222,-5.494709,0.606829,-5.494757,1.828790,-5.494714
1010,21.041667,-3.135627,-5.488216,-1.913181,-5.488213,-0.659202,-5.491052,0.563819,-5.491099,1.785780,-5.491054
1011,21.062500,-3.177045,-5.484280,-1.954475,-5.484289,-0.700860,-5.487269,0.522131,-5.487317,1.744092,-5.487268
1012,21.083333,-3.217010,-5.480263,-1.994318,-5.480285,-0.741123,-5.483391,0.481836,-5.483438,1.703798,-5.483387
1013,21.104167,-3.255455,-5.476195,-2.032641,-5.476231,-0.779921,-5.479447,0.443005,-5.479493,1.664969,-5.479440
1014,21.125000,-3.292313,-5.472107,-2.069378,-5.472159,-0.817187,-5.475467,0.405705,-5.475512,1.627673,-5.475456
1015,21.145833,-3.327521,-5.468031,-2.104466,-5.468099,-0.852857,-5.471481,0.370001,-5.471525,1.591972,-5.471467
1016,21.166667,-3.361020,-5.463995,-2.137847,-5.464081,-0.886872,-5.467520,0.335951,-5.467561,1.557928,-5.467502
1017,21.187500,-3.392755,-5.460032,-2.169466,-5.460135,-0.919174,-5.463613,0.303614,-5.463651,1.525597,-5.463590
1018,21.208333,-3.422673,-5.456170,-2.199269,-5.456291,-0.949709,-5.459789,0.273043,-5.459824,1.495033,-5.459762
1019,21.229167,-3.450726,-5.452438,-2.227209,-5.452578,-0.978428,-5.456077,0.244288,-5.456108,1.466285,-5.456045
1020,21.250000,-3.476868,-5.448863,-2.253241,-5.449022,-1.005284,-5.452503,0.217395,-5.452530,1.439401,-5.452467
1021,21.270833,-3.501059,-5.445472,-2.277324,-5.445650,-1.030234,-5.449095,0.192409,-5.449118,1.414424,-5.449054
1022,21.291667,-3.523260,-5.442289,-2.299419,-5.442486,-1.053239,-5.445877,0.169367,-5.445895,1.391392,-5.445831
1023,21.312500,-3.543438,-5.439337,-2.319494,-5.439553,-1.074263,-5.442873,0.148305,-5.442886,1.370342,-5.442822
1024,21.333333,-3.561561,-5.436639,-2.337518,-5.436873,-1.093275,-5.440104,0.129257,-5.440112,1.351305,-5.440049
1025,21.354167,-3.577605,-5.434212,-2.353464,-5.434465,-1.110245,-5.437591,0.112250,-5.437593,1.334311,-5.437531
1026,21.375000,-3.591544,-5.432075,-2.367310,-5.432345,-1.125148,-5.435351,0.097309,-5.435348,1.319383,-5.435287
1027,21.395833,-3.603361,-5.430242,-2.379037,-5.430530,-1.137965,-5.433400,0.084456,-5.433391,1.306543,-5.433331
1028,21.416667,-3.613039,-5.428727,-2.388628,-5.429030,-1.148677,-5.431752,0.073707,-5.431738,1.295809,-5.431680
1029,21.437500,-3.620567,-5.427539,-2.396073,-5.427858,-1.157271,-5.430419,0.065077,-5.430399,1.287194,-5.430342
1030,21.458333,-3.625936,-5.426687,-2.401363,-5.427020,-1.163736,-5.429409,0.058576,-5.429383,1.280709,-5.429329
1031,21.479167,-3.629142,-5.426177,-2.404494,-5.426523,-1.168066,-5.428729,0.054210,-5.428698,1.276359,-5.428646
1032,21.500000,-3.630184,-5.426011,-2.405465,-5.426368,-1.170259,-5.428384,0.051982,-5.428347,1.274148,-5.428298
1033,21.520833,-3.629065,-5.426189,-2.404278,-5.426557,-1.170314,-5.428376,0.051892,-5.428333,1.274076,-5.428286
1034,21.541667,-3.625790,-5.426711,-2.400941,-5.427087,-1.168236,-5.428703,0.053936,-5.428655,1.276137,-5.428611
1035,21.562500,-3.620371,-5.427570,-2.395463,-5.427954,-1.164034,-5.429362,0.058104,-5.429309,1.280324,-5.429269
1036,21.583333,-3.612821,-5.428761,-2.387859,-5.429151,-1.157718,-5.430349,0.064387,-5.430291,1.286626,-5.430254
1037,21.604167,-3.603156,-5.430274,-2.378145,-5.430669,-1.149304,-5.431655,0.072769,-5.431593,1.295027,-5.431559
1038,21.625000,-3.591399,-5.432097,-2.366342,-5.432495,-1.138811,-5.433270,0.083231,-5.433204,1.305508,-5.433173
1039,21.645833,-3.577572,-5.434217,-2.352474,-5.434616,-1.126260,-5.435182,0.095751,-5.435112,1.318048,-5.435084
1040,21.666667,-3.561703,-5.436617,-2.336570,-5.437015,-1.111677,-5.437377,0.110304,-5.437303,1.332622,-5.437279
1041,21.687500,-3.543825,-5.439280,-2.318661,-5.439676,-1.095092,-5.439837,0.126861,-5.439760,1.349199,-5.439739
1042,21.708333,-3.523972,-5.442186,-2.298782,-5.442578,-1.076536,-5.442545,0.145389,-5.442465,1.367747,-5.442447
1043,21.729167,-3.502181,-5.445312,-2.276970,-5.445700,-1.056046,-5.445480,0.165852,-5.445397,1.388231,-5.445383
1044,21.750000,-3.478495,-5.448637,-2.253268,-5.449018,-1.033661,-5.448620,0.188212,-5.448536,1.410612,-5.448525
1045,21.770833,-3.452959,-5.452136,-2.227721,-5.452509,-1.009424,-5.451944,0.212424,-5.451858,1.434845,-5.451851
1046,21.791667,-3.425620,-5.455783,-2.200800,-5.456090,-0.982956,-5.455481,0.238444,-5.455339,1.460886,-5.455334
1047,21.812500,-3.396531,-5.459551,-2.172921,-5.459696,-0.953944,-5.459249,0.266223,-5.458953,1.488686,-5.458951
1048,21.833333,-3.365746,-5.463414,-2.143347,-5.463404,-0.923232,-5.463112,0.295707,-5.462673,1.518192,-5.462674
1049,21.854167,-3.333322,-5.467343,-2.112133,-5.467189,-0.890877,-5.467043,0.326842,-5.466474,1.549348,-5.466477
1050,21.875000,-3.299321,-5.471309,-2.079338,-5.471023,-0.857849,-5.470910,0.360477,-5.470432,1.582096,-5.470333
1051,21.895833,-3.263806,-5.475285,-2.045023,-5.474879,-0.823527,-5.474771,0.395868,-5.474431,1.616374,-5.474212
1052,21.916667,-3.226845,-5.479241,-2.009254,-5.478729,-0.787748,-5.478626,0.432720,-5.478414,1.652118,-5.478089
1053,21.937500,-3.189509,-5.483050,-1.971094,-5.482645,-0.750580,-5.482448,0.470963,-5.482354,1.689261,-5.481933
1054,21.958333,-3.150976,-5.486784,-1.931509,-5.486500,-0.712092,-5.486209,0.510322,-5.486203,1.727938,-5.485739
1055,21.979167,-3.111207,-5.490428,-1.890683,-5.490254,-0.672358,-5.489882,0.550108,-5.489881,1.768690,-5.489530
1056,22.000000,-3.070277,-5.493956,-1.848897,-5.493864,-0.631247,-5.493459,0.591066,-5.493445,1.810621,-5.493198
1057,22.020833,-3.028264,-5.497343,-1.806841,-5.497261,-0.588229,-5.496958,0.633119,-5.496870,1.853650,-5.496716
1058,22.041667,-2.985247,-5.500566,-1.763779,-5.500493,-0.544199,-5.500283,0.676187,-5.500131,1.897697,-5.500060
1059,22.062500,-2.941307,-5.503602,-1.719792,-5.503538,-0.499240,-5.503410,0.720189,-5.503206,1.942678,-5.503207
1060,22.083333,-2.896528,-5.506429,-1.674964,-5.506374,-0.453438,-5.506317,0.765042,-5.506074,1.988509,-5.506135
1061,22.104167,-2.850994,-5.509030,-1.629379,-5.508983,-0.406878,-5.508985,0.810660,-5.508715,2.035102,-5.508823
1062,22.125000,-2.804792,-5.511386,-1.583125,-5.511347,-0.360447,-5.511357,0.857753,-5.511150,2.082369,-5.511254
1063,22.145833,-2.758009,-5.513481,-1.536289,-5.513449,-0.313523,-5.513461,0.905524,-5.513318,2.130220,-5.513411
1064,22.166667,-2.710734,-5.515302,-1.488959,-5.515277,-0.266107,-5.515290,0.953792,-5.515198,2.178565,-5.515280
1065,22.187500,-2.663057,-5.516837,-1.441227,-5.516818,-0.218287,-5.516831,1.002466,-5.516781,2.227311,-5.516850
1066,22.208333,-2.615068,-5.518076,-1.393181,-5.518062,-0.170156,-5.518075,1.051454,-5.518055,2.276366,-5.518110
1067,22.229167,-2.566859,-5.519012,-1.344913,-5.519003,-0.121805,-5.519013,1.100663,-5.519013,2.325638,-5.519053
1068,22.250000,-2.518520,-5.519640,-1.296515,-5.519636,-0.073324,-5.519643,1.149999,-5.519651,2.375032,-5.519675
1069,22.270833,-2.470143,-5.519958,-1.248078,-5.519956,-0.024806,-5.519959,1.199369,-5.519964,2.424455,-5.519972
1070,22.291667,-2.421819,-5.519964,-1.199694,-5.519965,0.023658,-5.519963,1.248680,-5.519954,2.473814,-5.519945
1071,22.312500,-2.373639,-5.519662,-1.151453,-5.519665,0.071977,-5.519656,1.297839,-5.519622,2.523016,-5.519595
1072,22.333333,-2.325694,-5.519054,-1.103447,-5.519058,0.120059,-5.519042,1.346754,-5.518973,2.571968,-5.518927
1073,22.354167,-2.278073,-5.518148,-1.055764,-5.518152,0.167815,-5.518127,1.395332,-5.518013,2.620578,-5.517949
1074,22.375000,-2.230866,-5.516952,-1.008496,-5.516955,0.215155,-5.516921,1.443483,-5.516752,2.668757,-5.516669
1075,22.395833,-2.184160,-5.515476,-0.961728,-5.515478,0.261992,-5.515435,1.491118,-5.515200,2.716413,-5.515099
